region_id,brickname,ra,dec,area_deg2,n_gal,n_lrg_v1_pure_massive,n_lrg_v2_baseline_dr10,n_lrg_v3_color_relaxed,n_lrg_v4_mag_relaxed,n_lrg_v5_very_relaxed
270,0344p317,34.44625407166124,31.75,0.0623221820349953,2573,10,21,113,259,439
271,0345p067,34.56703910614525,6.75,0.0624134708283043,2049,13,22,60,126,239
272,0346m142,34.63519313304721,-14.25,0.0623967901828756,4456,13,22,86,197,367
273,0348m030,34.875,-3.0,0.0624142964104609,1251,15,28,59,146,242
274,0348m195,34.80882352941177,-19.5,0.0623806374255118,4559,11,20,109,225,368
275,0348p027,34.875,2.75,0.0624279746327589,4965,12,27,131,273,435
276,0349m560,34.97524752475248,-56.0,0.0622862888477252,4164,16,43,143,291,535
277,0352m630,35.2887537993921,-63.0,0.0620959157508311,4200,15,23,108,229,368
278,0352p127,35.20625889046941,12.75,0.06243295818742,2216,10,16,91,171,294
279,0352p235,35.26475037821483,23.5,0.0624321794413284,2177,25,42,117,241,379
280,0353p002,35.375,0.25,0.0624993554658708,3954,12,16,69,157,281
280,0356p005,35.625,0.5,0.062497570613753,3950,13,22,72,196,339
281,0353p010,35.375,1.0,0.0624904313751785,4109,11,21,98,229,415
282,0356m102,35.66995768688293,-10.25,0.0624566943109215,4948,13,40,131,283,476
283,0356m375,35.65445026178011,-37.5,0.0623051867233801,4201,13,26,100,205,367
284,0356p197,35.65537555228277,19.75,0.0623753859927075,4342,10,30,193,323,522
284,0357p200,35.70796460176991,20.0,0.0623689297799917,2555,10,17,94,213,365
284,0359p197,35.92047128129602,19.75,0.062375385992709,4189,18,27,180,303,454
284,0358p195,35.86764705882353,19.5,0.0623806374255103,3736,14,30,157,315,494
285,0357m847,35.73529411764706,-84.75,0.0605524937277735,4156,12,19,126,238,403
286,0357p287,35.74367088607595,28.75,0.0624251150474983,2240,11,21,89,230,395
287,0360m595,36.04904632152589,-59.5,0.0622321749740021,4924,10,26,101,226,391
288,0360p190,36.02639296187683,19.0,0.0623875398085988,2913,24,38,160,302,459
289,0363m002,36.375,-0.25,0.0624993554658708,5473,16,31,139,298,526
289,0366m002,36.625,-0.25,0.0624993554658708,4832,13,28,88,209,379
290,0364m665,36.43598615916955,-66.5,0.0620889061154054,4613,10,31,145,305,507
291,0364m695,36.49606299212599,-69.5,0.0620445655716603,3297,17,50,158,282,441
292,0364p185,36.44736842105263,18.5,0.0623896646661371,2805,10,18,140,244,373
293,0365m595,36.53950953678474,-59.5,0.0622321749740029,5266,17,29,117,254,436
294,0367p317,36.79153094462541,31.75,0.0623221820349953,1671,12,23,85,216,410
295,0368m305,36.89710610932476,-30.5,0.0623364653729891,4835,11,18,111,210,376
296,0372m695,37.20472440944882,-69.5,0.0620445655716592,3219,20,41,112,266,443
297,0373m232,37.33031674208145,-23.25,0.0623613448843001,4352,10,19,82,200,387
298,0373m260,37.36111111111111,-26.0,0.0624162037020066,4426,26,51,98,192,363
298,0374m262,37.41885625965997,-26.25,0.0623790438222492,4375,15,25,91,194,372
299,0375m577,37.53886010362694,-57.75,0.0622088968072005,3974,35,66,150,292,505
300,0377m225,37.7027027027027,-22.5,0.062424243217658,4675,16,31,110,227,397
301,0377p225,37.7027027027027,22.5,0.062424243217658,2749,19,38,132,276,454
302,0382m167,38.21739130434783,-16.75,0.0624502565992129,4825,17,36,117,246,401
303,0382m262,38.25347758887172,-26.25,0.0623790438222478,5146,14,24,98,215,399
304,0383m132,38.33333333333334,-13.25,0.0623960568143395,4520,19,31,83,188,386
305,0385m060,38.53556485355649,-6.0,0.0624176426635816,5002,11,18,92,201,337
306,0386m080,38.69747899159664,-8.0,0.0624118035622273,4359,10,22,99,226,369
306,0389m077,38.94957983193277,-7.75,0.0624494818083013,4227,15,27,131,288,479
307,0386p075,38.64335664335665,7.5,0.06239857813968,2604,10,16,91,195,324
308,0387p225,38.78378378378378,22.5,0.0624242432176566,2454,15,31,147,303,481
309,0388m422,38.85981308411215,-42.25,0.0622612884356645,4640,15,38,113,246,435
310,0390p260,39.02777777777778,26.0,0.0624162037020094,2482,12,19,90,206,348
311,0391m357,39.16382252559727,-35.75,0.0623221846713138,4366,11,29,104,261,456
312,0393m270,39.33125972006221,-27.0,0.0623565502051461,4961,50,92,144,276,490
313,0395p275,39.515625,27.5,0.0623678997329498,2335,12,24,98,201,342
314,0397m210,39.71768202080238,-21.0,0.0624236045557545,5684,10,16,106,238,420
315,0398m577,39.87046632124353,-57.75,0.062208896807198,4541,11,23,118,225,392
316,0400p212,40.04464285714285,21.25,0.0624111917373837,2255,12,18,83,186,323
317,0402p060,40.2928870292887,6.0,0.0624176426635658,2484,13,29,101,227,399
318,0402p085,40.26647966339411,8.5,0.0624203065161781,2586,10,20,103,208,354
319,0403p005,40.375,0.5,0.0624975706137514,3788,21,39,102,192,336
320,0404m227,40.46616541353384,-22.75,0.0624045275263768,5007,12,27,86,204,375
321,0404p105,40.49365303244006,10.5,0.0624068205088685,2756,10,22,92,202,339
322,0405m712,40.55793991416309,-71.25,0.0620805341807152,4001,11,21,113,235,441
323,0406m337,40.65,-33.75,0.0623601714539296,5863,12,21,122,250,442
324,0406p260,40.69444444444444,26.0,0.0624162037020051,1427,14,28,97,220,366
325,0407p220,40.76233183856503,22.0,0.0623665775149608,1724,11,24,108,236,370
326,0408p017,40.875,1.75,0.0624707998707718,4575,11,19,72,172,351
327,0409p175,40.94476744186046,17.5,0.0623796929338763,2941,17,36,134,310,541
328,0410m292,41.06518282988871,-29.25,0.0624201735651543,5081,21,40,126,251,459
329,0411m542,41.1611374407583,-54.25,0.0623014552073941,4369,41,76,115,249,421
330,0413m872,41.35135135135135,-87.25,0.0583517316424031,3416,17,35,94,197,354
331,0417m590,41.7426273458445,-59.0,0.0621359114891705,3993,22,33,82,188,322
332,0418p192,41.8942731277533,19.25,0.0623846875421434,2169,11,24,85,215,404
333,0419p175,41.99127906976744,17.5,0.0623796929338748,1835,33,57,124,255,395
333,0422p175,42.25290697674419,17.5,0.0623796929338748,2642,29,51,127,276,448
334,0420m125,42.05965909090909,-12.5,0.0624052350415061,4012,11,26,91,211,392
335,0420p155,42.0863309352518,15.5,0.0623932892019261,1237,10,18,96,198,338
336,0421p182,42.17518248175183,18.25,0.0623889442005054,2176,13,25,92,214,347
337,0422m590,42.22520107238606,-59.0,0.0621359114891762,4202,16,28,92,159,286
338,0424m202,42.40768094534712,-20.25,0.062361265325801,4781,15,25,134,246,408
339,0425m357,42.54266211604096,-35.75,0.0623221846713022,4759,10,19,122,249,445
340,0425m527,42.53424657534246,-52.75,0.062187689165619,4890,30,53,135,281,480
341,0428m357,42.84982935153584,-35.75,0.0623221846713125,4386,10,16,77,186,322
342,0428p022,42.875,2.25,0.0624517652236237,3970,12,26,96,237,422
343,0430m082,43.04347826086956,-8.25,0.06246041666053,3450,27,49,134,283,482
344,0431m537,43.10747663551402,-53.75,0.062170357635926,6244,10,14,188,347,540
345,0433m497,43.36188436830835,-49.75,0.0622602912612874,4432,44,74,147,288,514
345,0435m500,43.54838709677419,-50.0,0.0622052032044784,4768,60,93,157,307,513
345,0437m497,43.74732334047109,-49.75,0.0622602912612966,4330,11,20,89,202,345
346,0437m260,43.75,-26.0,0.0624162037020152,5068,15,24,104,229,430
347,0437m702,43.71428571428572,-70.25,0.0620662867241607,3776,11,15,95,191,319
348,0440m060,44.05857740585774,-6.0,0.0624176426635674,4409,20,36,107,223,405
349,0441m090,44.11516853932584,-9.0,0.0624240731305223,3019,10,13,82,164,306
350,0442p045,44.24791086350975,4.5,0.0624808418254801,3489,14,29,96,203,386
351,0445m237,44.59090909090909,-23.75,0.0624075513427134,4898,10,24,92,218,370
352,0447m132,44.74358974358974,-13.25,0.0623960568143272,3984,13,26,111,232,391
353,0450m507,45.0984682713348,-50.75,0.0623013505457624,5140,14,28,100,232,408
354,0451m540,45.10588235294118,-54.0,0.0622360361665596,5794,10,11,96,269,528
355,0452m207,45.26706231454006,-20.75,0.0624347938487014,5425,17,30,139,271,472
356,0454p037,45.43810848400556,3.75,0.0624528733307743,2716,13,21,85,204,348
356,0456p040,45.6884561891516,4.0,0.0624344181520248,697,16,21,60,89,114
356,0456p042,45.6884561891516,4.25,0.0624147743119533,1037,11,16,51,95,135
357,0459m142,45.9656652360515,-14.25,0.0623967901828787,4505,16,36,117,228,419
358,0460m590,46.0857908847185,-59.0,0.0621359114891696,4966,14,29,87,223,395
359,0460m800,46.06299212598425,-80.0,0.0615288330412023,3261,19,31,100,194,341
360,0465m060,46.56903765690377,-6.0,0.0624176426635674,2389,22,36,114,238,403
360,0466m062,46.6340782122905,-6.25,0.0624755582888727,2741,22,41,131,239,402
361,0465m085,46.57784011220196,-8.5,0.0624203065161985,3309,12,22,109,232,396
362,0478m237,47.86363636363637,-23.75,0.0624075513427003,5475,14,33,129,245,462
363,0478m575,47.89203084832905,-57.5,0.0621554323790145,5409,10,20,102,244,452
363,0481m572,48.10741687979539,-57.25,0.0622604396424752,4256,33,59,122,275,472
364,0480m565,48.04511278195488,-56.5,0.0622484827978858,6112,10,23,119,297,523
365,0483m027,48.375,-2.75,0.0624279746327589,3194,16,29,112,226,398
366,0483m320,48.38235294117647,-32.0,0.062356428192761,4743,10,18,85,220,420
367,0486m022,48.625,-2.25,0.0624517652236237,2797,15,27,92,217,407
368,0487m432,48.76425855513308,-43.25,0.0623130563570319,5308,10,19,81,184,317
369,0488p017,48.875,1.75,0.0624707998707718,2721,14,32,115,257,419
370,0490m057,49.07949790794979,-5.75,0.0624456733661849,2287,12,22,81,174,321
371,0492m390,49.25133689839572,-39.0,0.0623378618957592,5296,10,26,92,251,417
372,0498m217,49.83582089552239,-21.75,0.0623826816764243,1388,57,84,153,248,345
373,0500m290,50.06339144215531,-29.0,0.062373780665086,5382,10,21,120,247,453
374,0512m122,51.26420454545455,-12.25,0.0624650069691228,4031,11,27,92,194,334
375,0519m265,51.96594427244582,-26.5,0.0623405794509432,4627,10,17,108,248,423
376,0520m357,52.06484641638225,-35.75,0.0623221846713125,5549,16,30,123,291,504
377,0523m560,52.35148514851485,-56.0,0.062286288847727,4434,11,20,78,175,328
378,0525m782,52.5503355704698,-78.25,0.061502493502271,3661,11,22,115,235,406
379,0526m020,52.625,-2.0,0.0624618771392491,3287,16,25,123,228,394
380,0530m257,53.03076923076923,-25.75,0.0623559824876646,4368,17,25,79,170,332
381,0534m162,53.45375722543353,-16.25,0.0624309381157928,3517,32,54,116,209,368
381,0536m160,53.63636363636363,-16.0,0.0624195411294924,4089,16,34,94,218,359
381,0537m162,53.71387283236994,-16.25,0.0624309381157943,3894,11,20,72,158,302
382,0534m765,53.47058823529412,-76.5,0.0617943120008002,1208,45,67,115,184,286
383,0538m577,53.86010362694301,-57.75,0.0622088968072005,4759,10,21,115,242,424
384,0542m555,54.21951219512195,-55.5,0.0621664888839477,4135,13,31,86,188,318
384,0543m552,54.39320388349515,-55.25,0.0622568785666519,4430,16,32,101,209,366
384,0546m555,54.65853658536585,-55.5,0.0621664888839477,4175,13,25,70,162,305
385,0552m107,55.29661016949152,-10.75,0.0624438316762357,3214,12,43,146,321,562
386,0552m432,55.26615969581749,-43.25,0.0623130563570307,6607,10,16,139,283,465
387,0557m310,55.77669902912621,-31.0,0.0624150451990167,5277,13,27,131,242,421
388,0563m122,56.37784090909091,-12.25,0.0624650069691244,4002,14,24,97,200,333
388,0565m120,56.5531914893617,-12.0,0.062434903710281,3606,10,37,135,275,476
388,0566m122,56.63352272727273,-12.25,0.062465006969126,3844,19,38,111,219,373
389,0571m210,57.10252600297177,-21.0,0.0624236045557679,4742,24,43,132,245,423
390,0571m742,57.10659898477157,-74.25,0.0620041144884492,1115,15,29,74,145,222
391,0572m070,57.27272727272727,-7.0,0.0624678900595819,2819,27,62,150,267,450
392,0572m520,57.23595505617978,-52.0,0.0622578526116337,4262,15,25,107,226,362
392,0574m522,57.49435665914221,-52.25,0.0621890648916936,5116,16,27,100,208,355
392,0576m520,57.64044943820225,-52.0,0.0622578526116327,4446,14,22,90,205,344
393,0575m390,57.59358288770053,-39.0,0.0623378618957505,5662,18,38,111,226,421
394,0576m322,57.68852459016394,-32.25,0.0623897078466314,5209,14,29,126,259,436
395,0578m002,57.875,-0.25,0.0624993554658739,3291,17,32,93,208,367
396,0578m012,57.875,-1.25,0.062485077124649,2430,11,29,111,236,420
396,0578m015,57.875,-1.5,0.0624785332483181,2400,17,42,156,328,508
397,0580m457,58.03571428571428,-45.75,0.062302670205579,5084,13,31,102,209,375
398,0580m740,58.05,-74.0,0.0620183558612171,4359,20,44,149,279,481
399,0581m092,58.10126582278481,-9.25,0.0624680749114757,3487,21,34,109,226,373
399,0583m092,58.35443037974684,-9.25,0.0624680749114757,3113,27,34,106,216,412
400,0583m150,58.31896551724138,-15.0,0.0624520512960077,5296,18,36,124,275,494
401,0583m457,58.39285714285715,-45.75,0.0623026702055679,5065,21,39,124,246,421
402,0588m150,58.83620689655172,-15.0,0.0624520512960077,4598,14,30,126,262,445
403,0588m240,58.8619119878604,-24.0,0.0623816585474487,5972,15,34,119,283,516
404,0589m162,58.91618497109827,-16.25,0.0624309381157928,4963,12,21,105,231,395
405,0590m137,59.01428571428571,-13.75,0.0624433692389375,4668,11,16,96,246,446
405,0591m135,59.18687589158345,-13.5,0.0624202734762758,3880,13,29,113,241,412
405,0594m135,59.44365192582026,-13.5,0.0624202734762727,727,11,19,61,115,175
406,0596p015,59.625,1.5,0.0624785332483149,2072,11,25,126,280,499
407,0597m612,59.74137931034483,-61.25,0.0621967742280193,4506,18,28,131,272,437
408,0599m125,59.95738636363637,-12.5,0.0624052350415076,2792,18,33,133,278,482
409,0599m180,59.95626822157434,-18.0,0.062387039771269,5156,10,22,102,221,380
410,0600m620,60.08823529411764,-62.0,0.0621358928425798,4737,16,38,129,249,450
410,0600m622,60.08902077151335,-62.25,0.0621739964196726,3394,17,27,64,128,239
411,0602m515,60.2,-51.5,0.0622514142812717,4868,17,35,133,300,518
412,0602m610,60.25641025641026,-61.0,0.062155030212727,5082,14,28,125,273,498
413,0604p135,60.47075606276748,13.5,0.0624202734762727,1088,10,17,81,171,285
414,0605m137,60.55714285714286,-13.75,0.0624433692389529,4948,16,24,114,236,428
415,0606m622,60.62314540059347,-62.25,0.0621739964196741,4989,10,18,69,159,276
416,0607m245,60.77743902439025,-24.5,0.0624210742473272,4706,21,39,100,218,387
417,0607p072,60.7972027972028,7.25,0.0624338284246721,2495,10,21,106,234,400
418,0608m105,60.80394922425952,-10.5,0.0624068205088653,3132,10,13,69,169,307
419,0610m157,61.0806916426513,-15.75,0.062406990321779,5384,53,99,198,373,585
420,0611p025,61.125,2.5,0.062440464316411,2243,16,26,112,198,339
421,0612p125,61.23579545454545,12.5,0.0624052350415045,1266,11,20,61,136,255
422,0615m102,61.56558533145275,-10.25,0.0624566943109199,2818,18,40,99,185,350
423,0615m547,61.51079136690647,-54.75,0.0622818056333921,6316,14,24,92,221,409
424,0616m077,61.63865546218487,-7.75,0.0624494818083029,2566,15,31,94,215,388
425,0620p102,62.07334273624824,10.25,0.062456694310923,1337,12,24,79,163,293
425,0623p102,62.32722143864598,10.25,0.0624566943109168,1748,15,24,113,217,379
426,0621m080,62.14285714285715,-8.0,0.0624118035622273,3207,11,24,102,226,412
426,0622m082,62.23001402524544,-8.25,0.0624604166605315,3529,12,23,104,231,395
427,0622m047,62.29805013927577,-4.75,0.0624587911388057,3528,11,21,114,237,428
428,0624m345,62.47058823529412,-34.5,0.0623288219645074,4914,12,21,75,178,319
429,0625m817,62.57142857142857,-81.75,0.0614967892123563,3420,29,72,169,362,602
429,0626m820,62.64705882352941,-82.0,0.0613998487754221,3382,29,56,155,319,559
430,0628m250,62.88990825688074,-25.0,0.0623605780793016,4249,19,30,87,199,361
430,0628m252,62.80674846625767,-25.25,0.0624240019306747,4195,15,33,102,205,353
431,0628p022,62.875,2.25,0.0624517652236221,1841,18,29,101,231,411
432,0635m370,63.59375,-37.0,0.0623933497273629,5368,10,23,103,245,419
433,0639p062,63.9804469273743,6.25,0.0624755582888743,2116,18,33,150,305,501
434,0642m250,64.26605504587155,-25.0,0.0623605780793016,6641,19,31,88,179,327
435,0642p085,64.24964936886396,8.5,0.0624203065161938,1367,12,23,102,189,316
436,0643m185,64.34210526315789,-18.5,0.0623896646661386,4940,25,38,115,266,493
436,0646m185,64.60526315789474,-18.5,0.0623896646661507,4624,20,44,114,229,404
437,0644m207,64.49554896142433,-20.75,0.062434793848688,3675,13,24,122,244,384
438,0648p102,64.86600846262341,10.25,0.0624566943109199,1207,13,24,99,203,337
438,0650p100,65.02816901408451,10.0,0.0624173432824352,1584,10,20,84,199,360
439,0649m187,64.96339677891655,-18.75,0.062389197693098,5325,16,33,134,282,496
440,0650m167,65.08695652173913,-16.75,0.0624502565992144,3301,24,41,104,219,376
441,0651m027,65.125,-2.75,0.0624279746327589,3703,10,18,130,278,460
442,0653p000,65.375,0.0,0.0624999504203529,3752,12,21,136,269,469
443,0655m637,65.53125,-63.75,0.062196797722884,5936,13,22,125,245,437
444,0656m055,65.64853556485356,-5.5,0.0624725151932041,3039,12,22,118,227,391
445,0656p115,65.65155807365439,11.5,0.0624597404068387,1304,14,23,112,236,378
446,0657m465,65.7344064386318,-46.5,0.0623258175730173,5941,10,22,115,255,435
447,0658m277,65.87774294670847,-27.75,0.0624207086114847,4673,20,39,123,251,436
448,0660m340,66.07023411371237,-34.0,0.0623857210209665,3554,13,25,133,251,424
449,0660p122,66.09375,12.25,0.0624650069691104,784,18,35,97,185,306
450,0661p117,66.16147308781869,11.75,0.0624036987428941,996,10,18,108,201,328
451,0664p035,66.4673157162726,3.5,0.0624701394968353,2092,12,18,85,191,327
452,0668m420,66.87150837988827,-42.0,0.0622746566446537,4328,11,20,96,200,330
453,0670p100,67.05633802816901,10.0,0.0624173432824352,1392,10,21,79,181,283
453,0671p102,67.1509167842031,10.25,0.0624566943109199,1690,82,106,172,294,456
453,0673p100,67.30985915492958,10.0,0.0624173432824352,1450,10,30,99,194,349
454,0672p092,67.21518987341773,9.25,0.0624680749114757,1653,12,19,129,247,395
455,0675m847,67.5,-84.75,0.0605524937277737,4049,17,29,107,240,430
456,0675p052,67.56267409470752,5.25,0.062411122831845,1791,11,23,91,171,309
456,0678p052,67.8133704735376,5.25,0.062411122831845,1895,10,22,103,189,320
457,0677m357,67.73037542662117,-35.75,0.062322184671315,6072,13,25,136,297,528
458,0678p022,67.875,2.25,0.0624517652236253,2292,15,40,125,274,498
459,0679m207,67.9673590504451,-20.75,0.0624347938487029,5203,13,32,107,222,412
460,0680p107,68.00847457627118,10.75,0.0624438316762373,901,12,29,102,210,351
461,0681m630,68.11550151975683,-63.0,0.0620959157508384,4673,20,31,86,190,343
462,0683m090,68.38483146067416,-9.0,0.0624240731305239,3254,13,23,114,241,418
463,0683p000,68.375,0.0,0.0624999504203529,2905,44,70,132,255,426
464,0683p052,68.31476323119777,5.25,0.062411122831845,1726,11,19,76,171,284
465,0684p102,68.42031029619181,10.25,0.0624566943109199,1070,11,24,86,182,316
466,0686m630,68.66261398176292,-63.0,0.0620959157508326,5103,23,37,99,211,383
467,0688m140,68.88412017167381,-14.0,0.0624653405514132,6106,11,25,125,243,410
467,0688m142,68.88412017167381,-14.25,0.0623967901828802,1695,17,29,76,139,217
468,0690m052,69.06685236768803,-5.25,0.062411122831845,3203,11,26,135,265,458
469,0690m147,69.08177905308465,-14.75,0.0624347671881664,1377,10,21,59,113,199
470,0690m275,69.046875,-27.5,0.0623678997329498,3943,17,32,108,256,422
470,0693m275,69.328125,-27.5,0.0623678997329498,4274,10,21,110,214,390
471,0695p082,69.55119214586256,8.25,0.0624604166605347,2026,18,34,102,242,400
472,0696m620,69.61764705882354,-62.0,0.0621358928425738,1638,10,13,54,109,181
472,0697m622,69.70326409495549,-62.25,0.0621739964196653,3483,11,22,78,192,329
473,0698m742,69.8984771573604,-74.25,0.0620041144884535,6373,13,37,149,321,526
474,0700m382,70.0,-38.25,0.062326691103895,4543,29,44,143,286,485
475,0701m142,70.1716738197425,-14.25,0.0623967901828772,2388,20,42,122,262,471
476,0701m197,70.11782032400589,-19.75,0.0623753859927224,2923,22,45,124,234,371
477,0703m382,70.31746031746032,-38.25,0.062326691103895,5077,22,36,139,277,448
478,0704m080,70.46218487394958,-8.0,0.0624118035622399,3087,17,34,114,244,412
479,0706p070,70.61538461538461,7.0,0.0624678900595645,2320,15,37,97,225,423
480,0710m275,71.015625,-27.5,0.062367899732947,5119,10,20,89,220,446
481,0712m125,71.20738636363636,-12.5,0.0624052350415076,3132,11,22,123,265,438
482,0712m882,71.25,-88.25,0.0572596668457375,3949,17,28,128,275,462
483,0713m237,71.31818181818181,-23.75,0.0624075513426989,4834,13,20,94,210,430
484,0719m197,71.97349042709867,-19.75,0.0623753859927075,6023,10,25,122,256,444
485,0719m362,71.90721649484536,-36.25,0.0623539147836858,4832,16,24,86,211,376
486,0723m567,72.31738035264483,-56.75,0.0621490573193485,4707,11,26,103,230,399
487,0731m410,73.1559633027523,-41.0,0.0623154204933803,4889,12,19,116,245,425
488,0731p015,73.125,1.5,0.0624785332483149,2771,14,24,78,196,371
489,0732m750,73.24468085106383,-75.0,0.0619513180343702,5013,10,24,87,146,284
489,0734m752,73.45945945945945,-75.25,0.0619301544899169,11366,31,52,217,482,867
490,0735m125,73.50852272727273,-12.5,0.0624052350415076,2435,10,24,117,251,414
