brickname,lrg_count
1536m110,10
1589p175,7
1560p152,6
2010p147,5
2001p190,7
2018p172,6
2022p335,5
2059m032,8
2089m245,7
2097m205,7
2060m240,7
2402p170,14
2425p185,13
3518m385,3
3540m527,3
3556p002,2
3566p075,6
3558p217,4
0294m485,5
0333p105,10
0303p180,48
0353m017,5
0370m147,4
0832m552,6
0876m202,19
0891m222,4
0853m430,7
1476m022,6
1472m060,3
1508p017,5
1522p147,1
1525p240,6
1528p222,8
2052p130,3
2068p175,25
2130m062,4
2126m127,5
2127m182,4
2102m410,5
1847p217,4
1801p230,3
1865m135,10
1897m162,6
1924m212,7
1936m375,14
2281p110,4
2255p207,7
2948m530,47
3174m412,7
3463m017,7
3493m140,5
3581m532,12
3556m682,6
0270m732,3
0293m865,8
0270p152,11
0321m585,4
0330m600,3
0567m127,4
0646p117,10
0695m270,7
0662m365,8
0662m445,7
0732p062,8
0755m250,4
0773m310,4
0787m335,10
1354p105,10
1425m037,3
1412m060,38
1644p077,4
1643p297,1
1841p095,6
1818p092,3
1936p022,7
1916p127,4
1963m037,2
1998m085,8
1967m067,9
2304p120,5
2398m060,8
2358m112,12
3067m770,10
3148m007,9
3416m422,8
3513m792,4
0208m650,6
0230m612,4
0246m620,2
0218p080,11
0313m015,6
0322m115,3
0301m292,11
0306m412,3
0526m255,5
0533m292,5
0532m595,3
0936m617,8
1716p050,6
1776m032,5
1770m267,133
2634p327,3
3133m065,10
3101m155,2
3216m810,7
0070m335,5
0060m435,6
0207p195,3
0243p202,8
0226p300,13
0261m030,5
0684m527,6
0662m717,8
0691m805,9
0729m472,3
1063p337,42
1123m752,10
1355m770,3
1873p010,7
1856p242,4
1948m107,7
3283m590,10
3290p032,2
3500p330,5
3518p330,8
3571m010,6
0008p127,12
0011p135,14
0019p175,2
0061m087,5
0372m570,4
0495m727,2
1191p025,2
2205p182,2
2212p330,3
2282m092,5
2291m110,10
2263m202,5
2391m245,18
2791m600,14
3268m040,5
3538m070,7
0010m302,2
0376p020,6
0679p117,2
0725m092,6
0719m230,5
1241p015,16
1212p260,5
1201p255,32
1987m292,8
2018m030,7
2015m077,3
3368p042,7
0119m272,3
0103m520,6
0461m062,14
0482m240,4
0758m375,6
0796m430,8
0919m827,7
1107p277,9
1746m175,5
1721m285,3
2238m152,10
2226m275,9
2307m220,8
3005m675,11
3089m052,11
3171p062,6
3180p115,12
3190p135,10
3393p092,7
3374p242,7
3418m012,11
0025m505,4
0003m657,8
0248m085,8
0444m047,4
0421m065,7
0446m327,1
0896m495,3
0866m792,10
0976m470,5
1290p232,8
1667p180,6
1786p067,1
1839m245,6
1831m240,6
1846m212,5
2506p240,6
3260p050,5
3276p127,21
3259p120,6
3285p182,2
3290p157,5
3341m652,3
0053p165,1
0063p280,9
0155p082,2
0162p065,5
0167p277,9
0447m465,2
0431p030,6
0458p062,11
0543m097,10
0521m242,8
0831m275,7
1281p017,5
1253p082,11
2112p067,2
2147p245,4
2198m172,9
2186m250,4
2554p042,29
0196m232,4
0171m222,7
1699m335,8
0191m405,3
0170m447,3
0174m427,1
0165m567,6
1975m192,3
1998m305,5
1981p235,4
2009m055,5
0561m270,6
0580m380,9
2090p235,11
2096p262,6
2109m112,10
2107m230,9
2120m287,5
2104m415,5
2416p257,3
2633p167,39
3111m105,7
3118m347,10
3233m745,11
3238p002,11
3203p147,9
3452m567,8
0071m495,4
0092m547,9
0297m122,6
1312p310,6
1832p280,3
1869m090,5
1893m140,9
1871m232,12
2262p100,4
2300p192,9
2474p242,5
2480p237,8
3478m022,3
3487m150,5
3566m750,6
0253m702,9
0271p005,5
0254p127,2
0261p185,4
0347m710,9
0686m090,43
0740p045,6
0743p075,10
0752m062,7
0793m337,5
1397p077,9
1356p267,5
1428m040,7
1646p095,7
1668m005,6
2239p210,5
2240p327,5
2247p342,4
0614m130,5
1490p237,5
1519m130,6
1534m275,5
1592p115,7
2178p267,4
2204m205,8
2826m472,16
2804m592,9
3181p002,9
3248m042,22
2935m585,11
0111m055,6
0142m357,5
0129m387,1
0134m412,4
0134p065,6
0759m757,9
1102p212,3
1461p100,5
1465p077,7
1493p107,5
1489p125,4
1476p160,8
1471p175,12
1740m075,6
1713m197,3
3384p287,5
3354p320,6
3425m045,8
0238m277,2
0203m410,1
0217m415,8
0401m040,8
0429m322,7
1270p205,7
1790p145,5
2270m145,8
2388m795,16
2353p002,7
3285m032,10
3250m037,11
3491p132,7
3470p235,4
1817m402,11
1849p070,3
1935p150,6
1941p162,5
1925p302,2
1996m012,6
1966m047,13
1952m072,4
2309p090,54
2326p105,3
2695m727,3
2657p162,6
3221m405,13
3208m690,12
3402m485,6
3405m552,7
3543p030,6
0211p015,9
0233p085,9
0242p075,9
0318m030,7
0318m097,5
0328m247,7
0315m240,2
0505m500,5
0515m547,1
0909m415,13
0910m622,26
1191p247,5
1171p275,7
1198p332,4
1738p030,8
1359m147,4
2038p120,10
2024p250,3
2081m235,6
2428p012,7
2658p327,7
3058m400,8
3596p052,7
3596p125,8
3590p182,5
0258m215,10
0267m422,19
0290m405,7
0279m497,4
0034m097,15
0016m097,8
0020m235,6
0356p007,11
0387p192,5
0606m562,5
0646p025,10
0659p080,7
0742m242,6
0733m287,7
1759m167,8
0329p290,5
0854m210,6
0864m370,4
0876m360,19
0860m407,8
1442p187,6
1465m045,6
1491m110,3
1511p072,11
1546p137,12
1511p295,2
1529p282,6
1199p075,8
1619m090,6
1644m252,4
1874p105,14
1857p112,4
1884p260,8
1906m122,7
1921m167,4
1925m152,15
2357p115,4
2383p162,14
2879m432,12
2874m462,14
2880m665,18
3309p260,8
3585m392,1
0006p250,5
0052m127,4
0086m245,3
0371m225,2
0360m390,5
0387m640,4
0394m620,5
0497m295,2
0470m487,6
1075p280,6
1184p070,4
1431p010,14
1533p310,8
1559m160,9
1888p190,13
1890p262,13
1939m065,7
1922m192,9
2398p212,12
2420m232,23
2438m212,14
3271m512,2
3324p100,3
0001p187,3
0034p345,1
0066m045,8
0081m002,6
0051m075,3
0372m282,8
0470m335,12
0450m695,9
1158m697,14
2134p162,5
2136p312,9
2155m090,11
2149m235,3
2562p175,9
2985m720,7
3388m025,6
3351m005,11
3350m037,16
3359m312,10
3388m435,4
3386m422,8
3411p097,7
0109p137,4
0147p312,8
1408m852,13
0549m452,4
0554m522,4
1596m007,1
1550m167,15
1566m280,5
1590m317,19
0624m082,4
0607m052,4
0648m102,6
1523m112,7
1532m150,5
1998m157,1
1968m317,3
1968p027,2
1976p015,2
1997p270,7
1950p317,12
2516m767,11
2496m785,16
3378m487,3
3359m535,8
3368p025,14
0117m087,5
0119m072,13
0133m485,3
0099m657,7
0115m770,5
0121p035,4
0421p065,7
0402p137,13
0457m115,8
0474m175,3
0450m227,6
0778m432,1
1493m270,9
1715m070,5
1741m340,13
1741m335,35
2098p017,4
2072p122,3
2073p107,1
2117m235,5
2125m245,6
2130m387,10
2421p257,4
2423p347,1
2637p125,155
2610p192,7
3106m085,3
3138m110,7
3137m357,5
3227p185,10
3483p007,6
0054m270,5
0070m437,6
1926p162,4
1925p195,5
1938p215,4
2324p142,5
2329p230,10
2686m745,5
3232m632,10
3509p260,7
2188p235,4
2248p000,8
2212m162,4
0342m135,5
0316m207,4
0300m360,7
0508m327,30
0524m407,8
0918m275,6
0919m405,14
0906m577,14
0928m612,3
1194p165,15
1247m037,8
1722p187,2
1707p207,3
1765m122,3
1764m182,4
1873m152,2
1898m175,8
1942m300,6
1907m297,4
1938m290,14
0231p225,9
0586p092,5
0658p050,5
1118m662,4
1329p100,5
1377m120,9
2039p125,7
3200m035,36
3250m035,4
3398p105,7
3375p295,6
0045m692,11
2058m135,8
2057m300,7
1826m070,4
1806m115,8
1827m192,6
1825m232,12
2005m270,12
2012m315,8
2259p072,4
2298p207,9
2268p287,8
2461p002,4
2952m405,12
2959m487,8
3588m557,6
3577m672,3
0323p022,3
0203m240,7
2402p065,12
2399p085,11
2420p127,1
2423p147,5
2411p197,6
2438p192,5
0432m147,8
3042m507,10
0886m567,7
3503m355,3
3586p032,6
3573p092,5
3576p235,3
2240p055,6
2247p200,7
1265p330,10
1301m010,5
1306m057,2
1329m060,3
3270p180,6
3332m352,2
0052p147,13
0053p297,8
0153p007,14
0437m457,8
0435m730,7
0412m795,7
2284m122,6
1661p242,6
1672p295,2
0551m010,20
0513m230,3
0625p115,13
0677m067,11
0654m192,11
0687m402,20
0705p052,7
0798m005,9
1645p157,7
0262m247,3
0808m067,7
0801m185,6
0818m232,6
0325p095,6
0315p192,8
1253p137,6
1264p112,5
1473m020,8
1473m205,6
1773p015,5
1785p187,9
2388m245,19
2379p085,5
3158m390,8
3497p197,8
3521m042,9
3506m127,10
0016m065,9
0001m352,3
0383p075,6
0394p097,5
0628m507,5
0636p080,4
0740m062,3
0741m097,33
0729m147,6
0724m132,11
0720m215,8
0723m255,3
0703m345,2
0733m347,5
0722m362,6
1228p125,3
1633m025,3
1606m182,8
1647m342,12
1975m252,8
1960m412,119
1995p202,8
1955p227,9
2016m022,13
2536m840,11
2940m470,8
3349m645,6
3354m645,5
0116m052,7
2158p155,5
2235m352,4
0115m537,3
0128m507,7
0137m527,2
0483m030,7
0761m627,4
0954m822,11
2320m177,6
2799m547,26
3423m107,3
0229m052,7
0234m180,5
0249m287,2
1143p177,5
1111p210,4
1100p292,11
1477p135,10
1741m222,3
0400m242,19
0412m260,6
0427m372,9
0991m632,9
1690p075,6
1780p112,8
1767p162,2
2189m125,7
2551p120,3
2992m662,12
1782p220,3
1788p202,4
1758p297,4
1792p320,7
1823m055,10
1824m145,6
3136m587,12
3396m012,7
3386m412,5
3384m427,6
3366m422,9
3410p235,10
3422p250,52
2029m180,3
2045m230,9
2026m325,16
2509p295,5
0104p195,9
0110p300,1
0174m065,9
0577m387,8
0547m577,9
0627m050,8
0635m395,2
0628m430,5
0606m410,3
2888m400,11
3298m450,7
3310m520,4
0172p155,3
1542m067,10
1515m137,3
1531m210,3
0424m542,6
0458m812,13
0548m010,24
0527m185,5
0834m145,9
0834m177,4
0843m227,12
1253p160,5
1651m142,9
1656m180,2
1699m255,6
1678m337,6
2146m232,10
2144m347,9
2103m342,14
2106m367,11
2437p300,5
2443p260,14
2404p342,6
2616p320,10
3102m052,15
3466m755,5
0222p310,5
1345p040,20
1315p040,10
1348p067,3
1303p242,10
1305p215,3
1311p287,10
1392m052,4
1385m135,3
2223p000,10
2231p207,3
2204p217,5
2294m135,7
2256m300,6
2716p317,8
2761m712,5
3150m050,2
3164m120,5
3172m135,6
3189m107,6
3479p152,7
3464p312,4
0049m202,7
0017m240,5
0012m470,6
0356p102,5
0385p280,3
0651p055,10
0670p100,43
2037p097,3
2025p065,2
2027p317,4
2083m152,6
2440p090,28
2707m717,7
3057m432,4
3515m300,20
3526m332,6
3533m460,6
1225p100,5
1226p055,15
1201p152,12
1817p225,7
1818p312,4
1945m282,5
2295p055,9
2278p135,4
2277p287,3
2263p302,7
2252p305,1
1599m287,9
1885m310,5
1876p042,46
1891p065,12
1890p222,4
1911m002,6
1917m155,10
3571p325,9
0271m225,3
0287m305,6
0300m615,12
0327p232,7
0334p240,8
0301p260,10
0380m062,6
0828m587,8
0898m317,5
1407p105,5
1443p220,4
1424p307,10
1449m067,4
1484m120,1
1460m192,8
2454p120,8
3194m532,5
3153m567,2
3196m602,4
3598m422,13
3590m667,5
0284p210,3
0294p257,7
0342m582,2
0326m837,10
0597m037,16
0660m175,11
0653m397,4
0761m070,10
0778m122,18
0788m122,11
0796m347,5
1382p342,5
1434m067,5
2388p177,4
2407m202,7
2885m507,13
2892m585,9
3274m455,6
3284m487,7
1528p017,15
1510p267,2
1609p080,10
1636p200,2
1602p315,6
1673m035,13
1839m320,8
1828p050,6
1932p177,10
1914p252,5
2368m012,8
2662m727,92
2651p135,5
2656p175,28
3067p075,2
3128m010,15
3205m477,7
3326p220,8
3513p312,7
3578m020,7
3578m025,36
3568m097,4
3570m107,3
0044p105,9
0009p242,2
0376m462,7
3447m405,9
3438m547,6
0310m075,6
0325m137,5
0314m197,4
0318m240,7
0316m320,2
0345m397,7
0519m405,6
0519m445,4
0524m455,7
0922m270,5
1245m067,1
1707p087,4
0466m507,10
1091m715,8
1093p277,5
1155p132,14
1437m232,6
1423p077,13
1517p315,5
1591m155,4
1879m297,9
1898p127,10
1861p237,3
1902m090,3
1950m200,9
2382p127,1
2381p180,4
2863m562,9
2868m612,7
2860m652,7
3267m535,5
3296m535,2
3275m715,7
3281p027,8
2306p102,7
2378m145,7
2649p187,14
3348p125,6
3300p137,8
3311p135,7
0047p145,10
0093m022,7
0062m197,6
0387m315,7
0369m430,7
0359m527,3
0487m550,3
2089m035,12
2090m165,2
2076m195,14
2727m850,10
3090m145,5
3095m330,4
3512m500,4
3578p047,40
3587p235,3
0289m277,4
0263m445,8
0341p077,14
0318p180,6
0351m025,13
3199m445,7
3235m517,8
3407m417,5
3519p110,35
0228m512,3
0245m592,8
0339m285,6
0321m335,10
0339m437,9
0536m622,9
0511m655,7
0933m347,3
0919m395,6
1188p197,8
1712p095,6
1723p162,5
1701p292,6
1780m110,8
1765m255,7
1829p290,6
1921m397,9
2288p120,4
2318m010,4
2328m025,10
3153m615,7
3166m680,8
3473m007,8
3493m132,6
1063m755,10
1422m185,7
0849m377,8
0839m452,5
0836m485,6
0806m552,5
0890m402,3
1450p175,10
1414p235,4
1497m092,9
1510p035,7
1521p257,6
1551p297,10
2118m077,12
2121m150,7
2111m152,9
2122m367,10
2446p305,6
2468m187,33
2633p197,10
3226p012,2
3474m597,5
3553m662,6
0255p290,11
0349p042,3
0585m050,12
0636p115,14
0611p110,17
0694m302,4
0663m415,2
0757m087,7
0797m107,10
0794m227,2
0793m240,4
0769m327,2
1444m067,7
1633p002,6
1607p055,7
1638p272,4
1691p000,10
2228p002,5
2220p317,3
2223p342,5
2357m277,6
3452p062,10
3496p112,6
3468p172,6
3533m035,7
3537m107,8
1990m207,11
2000m252,8
1965p135,11
2016m010,2
2026m022,4
2906m485,14
2917m517,9
2902m580,6
2930m715,7
3353p005,13
0105m112,6
0129m497,6
0137p065,11
0137p067,6
0451m095,6
0758m422,1
0939m847,9
1105p250,8
1139p257,7
1463p027,6
1473p132,6
1475p130,2
1458p177,5
2136p002,3
2584p325,4
3130p070,15
3371m012,2
3368m335,5
3441p037,6
3439p135,7
3425p282,6
3444p270,3
0141p315,9
0587m330,11
0588m327,14
0562m385,10
0621p000,4
0608m190,7
1510m267,7
1554p212,6
1565p212,4
1738m037,7
1746m152,5
2173p010,5
2176p070,7
2183p197,3
2195p167,9
0056m472,3
0204p165,10
0247p155,7
0226p232,23
0240p247,5
0225p310,3
0649m582,5
0698p002,5
0747m465,5
1308m815,6
1337p145,10
1355m070,6
1356m110,10
0031m020,5
0021m292,5
0034m472,6
0389p150,13
0631p027,16
0740m260,5
0717m310,1
1616m127,3
2240m120,4
2341m057,11
2320m167,62
2323m317,5
2830m472,57
3029m827,20
1753p205,4
1752p220,4
1838m035,8
1818m052,10
1847m107,9
1820m270,6
2004m382,9
2025m397,6
3158p020,8
3168p027,9
3413m047,7
3448m055,1
3282p215,7
3288p207,33
3338m440,4
0189p287,8
0413p025,5
0503m007,6
0516m102,3
1073m540,1
0044m577,6
0008p020,8
0018p010,6
0224m100,4
0203m472,1
0981m500,4
1315m072,8
1675p127,4
1760p072,4
1888m390,8
1861m375,8
1871p082,2
1854p107,7
1894p335,1
1930m085,5
2372p102,3
2364p265,4
3285m510,2
3266m627,7
3352m782,4
3342p065,10
3580m345,10
1831p002,12
1821p000,6
1937p282,5
1999m112,10
2386m135,6
2690m742,8
3227m440,12
3245m612,5
3220m655,7
3446m295,4
3446m592,10
3545p065,12
0199p055,8
0338m290,6
0523m530,8
0949m472,3
0924m595,8
1176p305,6
1725p065,3
1748p070,2
1718p252,3
1731p317,6
1771m017,6
1760m072,10
1782m230,6
1825p347,4
1881m210,12
1947m227,7
1947m427,1
1918m415,10
2267p212,7
2323m010,6
2496p090,9
2481p105,18
2478p165,12
2492p205,5
2495p220,4
2988m200,5
2962m397,2
3151m487,7
3471m027,2
3452m075,3
3478m357,8
3476m427,9
3568m410,3
3572m542,7
0328m582,6
0329p042,11
2065p170,3
2063p180,5
2106m212,7
2116m275,7
2104m302,8
2402p267,4
2430p310,10
3127m452,3
3226m740,18
3225p035,2
3210p192,8
3487m615,8
3468m775,5
3451p027,11
0073m537,2
0221p155,12
0201p307,4
0294m047,2
0297m125,4
0295m180,7
0559m085,13
0552m072,10
0640p125,18
0662m187,5
0692m212,7
0667m282,6
0753m150,3
0751m165,3
0781m157,13
1381p192,12
1418m135,5
1420m120,8
1600p032,6
0571m737,7
1099m612,16
1131m842,9
1338p017,12
1330p210,7
1396m095,7
1361p005,14
2004p140,6
2082m162,11
2081m192,5
2071m337,8
2401p027,6
2423p057,9
2409p150,4
3040m425,1
3583p117,5
3563p227,4
0346p315,6
0392m142,5
0363m117,4
0826m350,4
0811m407,7
0845m875,8
0878m227,4
0853m407,5
1428p192,6
1453m030,8
1468m017,4
1478m012,3
2166p007,13
2162p050,10
2238m022,7
2242m292,16
2238m317,6
2217m335,11
2329m115,4
2772m792,33
2837m520,24
3091m027,9
3159p120,9
3203m020,12
3202m060,3
3359p075,3
3370p250,5
0003m705,7
0225m187,5
0210m230,8
0416m195,4
0405m212,5
0422m225,4
0958m402,14
0973m605,7
1328m015,4
1310m075,5
1751p015,4
1769p182,4
1770p167,6
2133p020,4
2126p132,4
2124p110,3
2119p222,8
2112p240,8
2131p237,1
0080m242,8
0057m205,2
0363m335,6
0400m500,8
0398m627,16
0454m390,4
0483m505,7
1204m852,12
1402m202,9
1406m812,25
1435p035,5
1427p052,8
1553m262,17
2221p065,4
2236p070,7
2224p117,3
2351m160,11
2710p220,10
2751m610,3
3278m195,8
3468p302,5
3546m015,6
3506m005,6
3505m075,7
0013m012,6
0368p010,7
0392p180,4
0646m720,3
0677p082,8
0736m180,6
0723m210,13
1219p072,6
1205p125,18
1233p257,6
1273m007,4
1620m065,4
1642m217,5
1608m300,11
1613m360,4
1626m372,4
2197m202,13
2196m300,7
2159m340,7
3377m307,2
0198m092,5
0154m165,4
0584m400,6
0553m445,4
0618m187,4
0622m312,7
1484p242,3
1463p295,7
1515m157,13
1542m235,9
1598p037,13
1588p252,2
1599p272,6
1974m300,8
1956m395,20
1981p025,9
1998p290,9
1963p337,5
3383p012,51
3371p012,12
0144m117,1
0110m200,4
0114p067,3
0469m175,6
1480p132,10
1728m157,4
1821m292,3
2526p137,4
2525p215,11
3274p142,5
3277p222,47
3343m020,8
3335m045,54
3320m387,8
3334m392,2
0196p052,6
0162p122,4
0154p300,5
0409m677,4
0531m082,2
0518m152,6
0519m232,6
0760p065,1
0836m347,8
0845m345,8
1260p032,24
1262p087,5
1660m135,22
1674m222,6
1956m260,4
1972m320,14
1969p155,3
2036m035,13
2942m797,9
3398m680,13
0104m232,3
0115m337,5
0126m600,2
0406p175,10
2226m127,13
2335m122,6
2299m167,12
2317m195,7
0755m422,7
0774m437,11
1136p167,11
2842m595,4
3231m165,8
1489p190,7
1715m075,5
1833m067,2
1831m100,6
1821m152,5
3363p167,22
3409m087,2
3403m135,10
3413m102,3
0031m592,8
0013m627,8
0043m715,4
0048p045,7
0353p317,16
0399m227,7
2502p092,5
2544p310,7
2840m692,5
3296p147,4
0079p072,5
0067p185,7
2277m045,8
2298m247,11
2372m265,18
2381p097,2
2772m690,7
2775m747,7
3187m050,16
3184m057,8
3285m040,5
3277m052,11
3284m060,4
3281m105,14
3271m202,3
3478p175,11
3524m142,4
0038m027,7
0013m025,5
0370m802,5
0626m585,7
0606m717,8
0603p002,10
0718m175,3
0705m212,3
1224p187,5
1210p295,9
1626m132,3
1889m085,4
1944m427,5
2274p037,22
2278p237,6
2271p287,4
2313m017,8
2474p037,9
2952m505,7
3497m147,6
3459m345,2
3595m407,4
3566m442,2
0288p027,6
0255p175,9
0343m672,3
0508p005,5
0569m037,6
0554m105,8
0557m102,5
0652m067,6
0664m065,10
0693m177,13
0711p072,4
0781m110,3
1350p127,4
1390p207,8
1446m005,5
1417m125,9
1650p162,7
1641p272,7
1625p300,8
1841m355,10
1944p057,14
2343p295,4
2336p287,6
2372m142,7
3420m557,6
3421m657,4
3511m845,52
3538p085,102
3545p260,6
2001p102,5
2031p175,3
0232m657,6
0514m300,9
0502m275,6
0545m662,5
0949m595,2
1742p107,5
1745p212,4
1745p327,4
1763m082,4
2087m060,9
2054m262,7
2060m395,10
2077m355,9
2403p160,4
2401p152,5
2416p197,7
0156p037,6
0195p202,6
0189p317,8
0436m492,9
0450m632,6
0446p005,5
0491p010,3
0516m025,3
0830m245,7
0820m305,3
1287p187,7
1692m200,8
1656m220,3
1684m287,10
1662m360,9
1682m355,1
0888m570,5
0983m645,9
1660p127,8
1761p015,8
1759p180,3
2140p167,7
2174m047,9
2153m115,8
2168m225,21
2989m635,23
3139p047,7
3131p057,6
3424p095,6
3424p125,5
3403p187,4
0103p120,9
0166m042,7
0191m102,4
0180m232,12
0167m357,2
0191m650,6
0620m075,12
0628m117,10
0641m180,6
0606m327,8
1472p275,3
1515m087,7
1513m192,5
1549p075,4
1587p245,6
3041m442,8
3081m395,3
3092m482,6
3548m327,11
3541m577,5
3558p200,5
3566p207,8
0252m290,3
0258m515,4
0264m552,7
0331p322,34
0846m372,4
0818m522,8
0827m555,8
0853m160,8
0861m217,8
0895m360,10
1416p162,6
1431p252,15
1433p312,6
1481m030,8
1479m057,5
1454m115,11
1477m112,23
1480m245,5
1534p172,8
1531p157,7
2620p135,10
3227p050,8
0073m375,3
0061m597,3
0217p112,15
0228p115,3
0273m012,7
0265m075,3
0662p035,8
1858p045,3
1873p145,5
1926m022,2
3319p200,2
3553m105,10
0372m220,7
0352m597,5
0468m262,1
0472m290,5
1421m177,5
1416p065,6
1556m077,6
1593m102,7
1575m292,5
1580m297,11
1557m297,9
1074p317,4
1330p072,4
1375m075,5
1391m110,31
2211p185,10
2212p207,7
2268m002,10
2251m025,7
2703p162,10
2744p272,6
3156m005,5
3196m005,16
3166m125,1
3254m137,8
3297m232,3
3282m427,6
3259m445,8
3479p225,3
3497p272,10
0039m085,5
0379p137,5
0400p240,13
0390p225,6
2028p002,12
2006p340,9
0607m512,6
0643m622,4
2061m415,4
3504m317,8
3573p017,8
3573p100,15
3580p327,5
0295m250,9
0252m302,5
0255m382,9
0254m667,3
0304p250,5
0359m032,16
0394m135,4
1456m210,16
1535p090,6
1827m402,4
1838p010,8
1806p032,5
1834p087,3
1841p105,5
1956m025,9
1998m090,3
2309p247,7
2362m037,10
2367m115,11
1023m605,7
1243m807,27
1238p067,11
1237p230,3
1630m367,8
3076p030,10
3203m605,6
3513p067,4
3502p212,27
2092p120,9
2059p217,41
2055p302,4
2124m035,6
2104m157,14
2128m250,5
2419p252,6
2439p315,8
3214p157,20
0199m645,2
1161p170,6
1166p327,3
1735p090,4
1761m022,8
1767m142,7
1759m252,12
1919m210,7
1935m267,4
1917m137,5
1946m162,5
1901m195,2
2374p277,5
2441m162,11
2857m425,39
2877m460,15
2853m610,23
2850m732,6
3477m575,4
0051m717,1
0248p297,6
0598p022,13
0674m490,5
0690m517,9
2296p067,7
2281p167,2
2501p300,7
2472p325,3
3468m065,5
3472m292,1
3485m372,3
0668m047,4
0672m420,23
0735p062,14
0762m350,6
1393p092,6
1378p262,3
1625p045,11
3340p045,4
3548p325,36
0040p160,5
0060m207,16
0052m227,8
1101m680,6
1333p090,7
1347p297,8
0476m310,4
0448m587,4
0457m715,2
1194p127,5
1505p332,4
1588m037,6
1555m060,10
1580m185,7
2529p260,5
2538p252,4
2833m605,20
3288p197,18
3349m080,6
3336m482,3
0089p095,1
0054p065,5
0178p035,5
0163p147,4
0194p255,11
0536m042,7
0534m032,3
0824m130,7
1284m080,17
1273p025,8
1656m100,48
1665m077,7
1691m215,5
1952m267,5
1990m310,4
1979m310,25
2168p212,5
2229m100,7
2239m092,8
2247m297,4
2240m362,12
2305m300,18
2308m327,15
1966p305,9
2001m042,4
2918m690,10
3366m490,12
3356p000,12
0110m242,6
0112m335,11
0115m437,3
0138p002,10
3031m622,10
3041m605,5
3381p080,5
3396p317,4
3430m110,10
0001p030,7
0214m045,7
0246m020,5
0221m290,9
0230m392,9
0424p100,4
0780m362,5
0757m510,4
1495p117,6
1451p137,4
1747m130,6
1711m390,11
0405m055,3
1274p210,13
1254p305,5
2129p082,5
2176m072,11
2176m322,6
2588m765,80
2579p157,4
2582p277,9
3145m727,11
3148p022,5
3415p140,4
0157m537,4
0589m217,6
0564m270,7
1483p310,4
1511m015,5
1515m120,7
1536m290,13
1585p165,6
1940m265,17
1905m417,13
1917m835,10
2298p055,6
2274p340,7
2296p337,3
2328m015,5
2477p082,27
2471p150,6
2472p185,21
1837m267,4
2035m315,2
3277p055,2
3340m487,5
3345m530,4
0097m820,3
0051p320,10
0182p117,33
0169p147,6
0440m522,8
0437m582,2
0484p042,4
0498p012,15
0534m155,4
2186p002,4
2170p117,11
2192p165,2
2176p350,5
2222m242,72
0772p042,6
0835m175,6
0843m155,9
0831m317,6
0807m322,5
2315m055,8
1266p127,69
1680m067,9
1687m152,10
3010m745,11
3013m772,11
3216m027,14
3488m002,9
3468m057,4
3469m087,6
3459m102,12
3462m345,7
3559m402,6
3550m437,6
3579m487,25
3589m550,1
3547m662,40
3577m805,10
0289p040,8
0299p085,2
0262p272,10
0683m027,8
0679m145,1
0658m177,3
0668m425,7
0791m132,4
1364p160,12
1428m150,9
1601p090,4
1647p122,6
1618p175,4
1688m035,5
1811m425,6
1938p192,6
1935p210,6
1959m050,1
1955m130,13
2350p047,3
2349p082,4
2318p060,3
2691m737,2
2694p222,7
3224m427,11
3212m425,4
3533p067,7
0337m135,17
0531m470,3
0530m687,8
0532m747,3
0919m262,8
1150p172,3
1707p077,10
1730p107,8
1704p112,2
1766m202,8
2003p090,7
2018p077,5
2441p015,7
2431p115,8
2438p247,12
2737m765,11
3517m495,12
3508m505,6
3555p077,4
3573p107,4
3591p132,8
0269m242,2
0325p155,1
0314p200,13
0307p262,8
0391m095,6
0360m165,9
0846m415,13
0869m240,3
0858m285,8
1415p120,5
1438p207,6
1465m047,2
1468m037,4
1493m130,11
1458m187,11
1466m247,15
1489m240,4
1528p027,5
1539p155,12
2088p230,8
2110m057,10
2150m285,11
2132m297,11
2455m160,12
2623p247,12
2647p312,4
3137m352,2
3146m477,2
3106m500,5
3226p200,11
0061m340,6
0088m487,5
0088m712,12
0211p325,10
0298m027,10
0585m787,6
0598m765,10
0683m480,9
1342p097,6
1343p087,6
1373m142,28
1375p035,2
1381p015,3
1393p027,5
2233p010,6
2219p042,5
2276m180,21
2393p092,8
2794m592,7
3166m015,2
3531m030,10
0003m125,1
0011m142,5
0370p117,5
0646p095,21
0724m252,6
0738m300,7
0704m370,10
1232p090,6
1219p142,12
1216p195,3
1618m025,6
1626m002,6
1873m342,5
1869p287,6
2394p172,5
2885m472,8
2889m795,7
3273p022,5
3306p020,2
3311p105,9
3593m105,1
0365m440,2
0393m455,21
0386m542,2
0385m560,3
0472m435,3
0483m550,7
0468m745,10
1196p017,7
1414m175,7
1429m160,14
1446m205,10
3388p102,20
0032m700,5
0042m675,3
0200m235,7
0234m357,6
0883m522,5
0884m510,4
0986m385,8
1265p340,7
1311m017,2
1756p027,3
1778p070,13
1788p112,8
2138p027,4
2133p062,3
2103p110,5
2146p170,8
1570m100,9
1593m315,5
2186m070,5
1964p060,5
1995p180,6
2038m140,5
2904m617,24
3378p040,8
0106m015,6
0111m010,6
0113m267,5
0425p120,5
0495m142,21
2559m757,57
3108m672,2
3104m717,11
0113p267,4
0176m200,3
0177m512,7
0183m665,6
0759m440,2
0576m175,6
